filename,mtime,last_modified
b3564893.mets.xml,1663669819.639088,2022-09-20 06:30:19.639088
b3565350.mets.xml,1663862430.142182,2022-09-22 12:00:30.142182
b3565350.zip,1664109820.485374,2022-09-25 08:43:40.485374
b3563356.mets.xml,1665246966.092706,2022-10-08 12:36:06.092706
b3563356.zip,1665491951.818294,2022-10-11 08:39:11.818294
b3567435.zip,1681831318.133676,2023-04-18 11:21:58.133676
b3567435.mets.xml,1663711531.175726,2022-09-20 18:05:31.175726
b3630107.mets.xml,1663899395.236371,2022-09-22 22:16:35.236371
b3630107.zip,1664112407.932456,2022-09-25 09:26:47.932456
b3630118.mets.xml,1663899437.640884,2022-09-22 22:17:17.640884
b3630118.zip,1664112409.958264,2022-09-25 09:26:49.958264
b3099344.zip,1668606150.380354,2022-11-16 08:42:30.380354
b3099344.mets.xml,1668331205.71515,2022-11-13 04:20:05.715150
b3665498.mets.xml,1714341983.827004,2024-04-28 18:06:23.827004
b3665498.zip,1714569220.970022,2024-05-01 09:13:40.970022
b3665533.mets.xml,1700647991.304346,2023-11-22 05:13:11.304346
b3665533.zip,1700914551.649783,2023-11-25 07:15:51.649783
b3287513.mets.xml,1661928756.284659,2022-08-31 02:52:36.284659
b3287513.zip,1662206443.918434,2022-09-03 08:00:43.918434
b3285449.mets.xml,1686189380.650675,2023-06-07 21:56:20.650675
b3285449.zip,1686397571.880483,2023-06-10 07:46:11.880483
b3288182.zip,1686397673.410782,2023-06-10 07:47:53.410782
b3288182.mets.xml,1686184780.965626,2023-06-07 20:39:40.965626
b3288179.mets.xml,1686184783.381291,2023-06-07 20:39:43.381291
b3288179.zip,1686397671.105191,2023-06-10 07:47:51.105191
b3127673.mets.xml,1713594225.729257,2024-04-20 02:23:45.729257
b3127673.zip,1713876845.910184,2024-04-23 08:54:05.910184
b3127674.zip,1659445901.408896,2022-08-02 09:11:41.408896
b3127674.mets.xml,1659178470.784314,2022-07-30 06:54:30.784314
b3124948.zip,1713876636.832856,2024-04-23 08:50:36.832856
b3124948.mets.xml,1713588609.06211,2024-04-20 00:50:09.062110
b3129803.zip,1713876999.757231,2024-04-23 08:56:39.757231
b3129803.mets.xml,1713593264.263663,2024-04-20 02:07:44.263663
b3129804.mets.xml,1713593255.804585,2024-04-20 02:07:35.804585
b3129804.zip,1713876998.330982,2024-04-23 08:56:38.330982
b3129805.zip,1713876999.904134,2024-04-23 08:56:39.904134
b3129805.mets.xml,1713593270.084992,2024-04-20 02:07:50.084992
b3124576.zip,1685883612.144843,2023-06-04 09:00:12.144843
b3124576.mets.xml,1685599673.160052,2023-06-01 02:07:53.160052
b3124582.zip,1685883612.853055,2023-06-04 09:00:12.853055
b3124582.mets.xml,1685599693.042417,2023-06-01 02:08:13.042417
b3124583.mets.xml,1671586731.904234,2022-12-20 20:38:51.904234
b3124583.zip,1671801570.933633,2022-12-23 08:19:30.933633
b3124584.zip,1671801571.906184,2022-12-23 08:19:31.906184
b3124584.mets.xml,1671586685.593608,2022-12-20 20:38:05.593608
b3124580.mets.xml,1683040133.5123,2023-05-02 11:08:53.512300
b3124580.zip,1683287174.707505,2023-05-05 07:46:14.707505
b3124578.mets.xml,1671586678.474656,2022-12-20 20:37:58.474656
b3124578.zip,1671801569.66326,2022-12-23 08:19:29.663260
b3124581.zip,1685883612.143532,2023-06-04 09:00:12.143532
b3124581.mets.xml,1685603979.223448,2023-06-01 03:19:39.223448
b3124577.mets.xml,1671586673.222332,2022-12-20 20:37:53.222332
b3124577.zip,1671801569.224899,2022-12-23 08:19:29.224899
b3124585.mets.xml,1685599819.317272,2023-06-01 02:10:19.317272
b3124585.zip,1685883617.752714,2023-06-04 09:00:17.752714
b3124579.zip,1671801570.263114,2022-12-23 08:19:30.263114
b3124579.mets.xml,1671586663.632224,2022-12-20 20:37:43.632224
b3011277.mets.xml,1685112299.250057,2023-05-26 10:44:59.250057
b3011277.zip,1685471713.566229,2023-05-30 14:35:13.566229
b3350556.zip,1657889868.032219,2022-07-15 08:57:48.032219
b3350556.mets.xml,1657619237.496365,2022-07-12 05:47:17.496365
b3350557.mets.xml,1685162302.46556,2023-05-27 00:38:22.465560
b3350557.zip,1685475930.093096,2023-05-30 15:45:30.093096
b3579402.zip,1689684297.253406,2023-07-18 08:44:57.253406
b3579402.mets.xml,1689430996.475391,2023-07-15 10:23:16.475391
b3576175.zip,1698840848.015651,2023-11-01 08:14:08.015651
b3576175.mets.xml,1698590888.377382,2023-10-29 10:48:08.377382
b3576214.zip,1681831999.83627,2023-04-18 11:33:19.836270
b3576214.mets.xml,1663712657.264332,2022-09-20 18:24:17.264332
b3576292.zip,1714568865.22744,2024-05-01 09:07:45.227440
b3576292.mets.xml,1714338062.812293,2024-04-28 17:01:02.812293
b3575582.mets.xml,1665981442.196449,2022-10-17 00:37:22.196449
b3575582.zip,1666267523.339669,2022-10-20 08:05:23.339669
b3575524.mets.xml,1685414854.022761,2023-05-29 22:47:34.022761
b3575524.zip,1685621150.935509,2023-06-01 08:05:50.935509
b3341603.mets.xml,1703102754.414671,2023-12-20 15:05:54.414671
b3341603.zip,1703332092.545956,2023-12-23 06:48:12.545956
b3862845.mets.xml,1664478186.974113,2022-09-29 15:03:06.974113
b3862845.zip,1664712172.214922,2022-10-02 08:02:52.214922
b3861024.mets.xml,1664513249.195385,2022-09-30 00:47:29.195385
b3861024.zip,1664799918.88077,2022-10-03 08:25:18.880770
b3861089.zip,1664624269.311126,2022-10-01 07:37:49.311126
b3861089.mets.xml,1664400700.446099,2022-09-28 17:31:40.446099
b3310826.mets.xml,1702944078.180603,2023-12-18 19:01:18.180603
b3310826.zip,1703163361.701002,2023-12-21 07:56:01.701002
b3310825.zip,1703163367.079036,2023-12-21 07:56:07.079036
b3310825.mets.xml,1702944148.038566,2023-12-18 19:02:28.038566
b3310823.mets.xml,1659347378.169032,2022-08-01 05:49:38.169032
b3310823.zip,1659620036.183343,2022-08-04 09:33:56.183343
b3310824.mets.xml,1702944088.077784,2023-12-18 19:01:28.077784
b3310824.zip,1703163363.954692,2023-12-21 07:56:03.954692
b3310854.mets.xml,1665553606.52776,2022-10-12 01:46:46.527760
b3310854.zip,1665834525.744575,2022-10-15 07:48:45.744575
b3310855.mets.xml,1713868547.947244,2024-04-23 06:35:47.947244
b3310855.zip,1714134717.859887,2024-04-26 08:31:57.859887
b3311811.mets.xml,1665416867.891737,2022-10-10 11:47:47.891737
b3311811.zip,1665659538.802646,2022-10-13 07:12:18.802646
b3311812.mets.xml,1665412381.427397,2022-10-10 10:33:01.427397
b3311812.zip,1665659538.747192,2022-10-13 07:12:18.747192
b3311895.mets.xml,1684911046.095271,2023-05-24 02:50:46.095271
b3311895.zip,1685475776.133836,2023-05-30 15:42:56.133836
b3315315.zip,1686225128.286741,2023-06-08 07:52:08.286741
b3315315.mets.xml,1685960490.224536,2023-06-05 06:21:30.224536
b3539999.mets.xml,1665277152.730934,2022-10-08 20:59:12.730934
b3539999.zip,1665491461.778579,2022-10-11 08:31:01.778579
b3539516.zip,1685480280.77981,2023-05-30 16:58:00.779810
b3539516.mets.xml,1684883379.0965,2023-05-23 19:09:39.096500
b3537733.zip,1664281184.132549,2022-09-27 08:19:44.132549
b3537733.mets.xml,1664023923.127051,2022-09-24 08:52:03.127051
b3337100.zip,1678283812.818264,2023-03-08 08:56:52.818264
b3337100.mets.xml,1678002668.886872,2023-03-05 02:51:08.886872
b3337815.mets.xml,1685310850.697045,2023-05-28 17:54:10.697045
b3337815.zip,1685532853.252514,2023-05-31 07:34:13.252514
b3337817.mets.xml,1691177439.304044,2023-08-04 15:30:39.304044
b3337817.zip,1691414109.757006,2023-08-07 09:15:09.757006
b3337767.zip,1703332005.252801,2023-12-23 06:46:45.252801
b3337767.mets.xml,1703097606.200692,2023-12-20 13:40:06.200692
b3337717.zip,1662207699.961271,2022-09-03 08:21:39.961271
b3337717.mets.xml,1661941270.445238,2022-08-31 06:21:10.445238
b3293449.zip,1662206534.81458,2022-09-03 08:02:14.814580
b3293449.mets.xml,1661924351.706453,2022-08-31 01:39:11.706453
b3290423.mets.xml,1685069118.864965,2023-05-25 22:45:18.864965
b3290423.zip,1685475433.703185,2023-05-30 15:37:13.703185
b3436835.mets.xml,1684864531.153492,2023-05-23 13:55:31.153492
b3436835.zip,1685477687.391093,2023-05-30 16:14:47.391093
b3437505.mets.xml,1684868806.354765,2023-05-23 15:06:46.354765
b3437505.zip,1685477760.614042,2023-05-30 16:16:00.614042
b3891210.mets.xml,1664565369.53973,2022-09-30 15:16:09.539730
b3891210.zip,1664801381.732211,2022-10-03 08:49:41.732211
b3895375.zip,1664714252.820742,2022-10-02 08:37:32.820742
b3895375.mets.xml,1664447845.515883,2022-09-29 06:37:25.515883
b3548825.mets.xml,1685245519.73959,2023-05-27 23:45:19.739590
b3548825.zip,1685480323.197597,2023-05-30 16:58:43.197597
b3548829.zip,1672839149.72274,2023-01-04 08:32:29.722740
b3548829.mets.xml,1663751061.267466,2022-09-21 05:04:21.267466
b3540920.mets.xml,1663855283.926822,2022-09-22 10:01:23.926822
b3540920.zip,1664108688.452533,2022-09-25 08:24:48.452533
b3546679.mets.xml,1686479726.084061,2023-06-11 06:35:26.084061
b3546679.zip,1686744492.318551,2023-06-14 08:08:12.318551
b3541556.mets.xml,1685245642.299373,2023-05-27 23:47:22.299373
b3541556.zip,1685480290.010477,2023-05-30 16:58:10.010477
b3543118.zip,1685480299.431225,2023-05-30 16:58:19.431225
b3543118.mets.xml,1684964855.848238,2023-05-24 17:47:35.848238
b3542985.mets.xml,1663709458.799256,2022-09-20 17:30:58.799256
b3542985.zip,1681829736.463829,2023-04-18 10:55:36.463829
b3548551.zip,1665574032.63012,2022-10-12 07:27:12.630120
b3548551.mets.xml,1665292218.421522,2022-10-09 01:10:18.421522
b3924126.mets.xml,1713335982.530101,2024-04-17 02:39:42.530101
b3924126.zip,1713616473.862148,2024-04-20 08:34:33.862148
b3924120.mets.xml,1664531604.806262,2022-09-30 05:53:24.806262
b3924120.zip,1664802701.72925,2022-10-03 09:11:41.729250
b3924128.zip,1664802704.882699,2022-10-03 09:11:44.882699
b3924128.mets.xml,1664531658.758435,2022-09-30 05:54:18.758435
b3924129.zip,1714649726.206212,2024-05-02 07:35:26.206212
b3924129.mets.xml,1714368436.091828,2024-04-29 01:27:16.091828
b3924132.zip,1714572011.011586,2024-05-01 10:00:11.011586
b3924132.mets.xml,1714362048.607991,2024-04-28 23:40:48.607991
b3924130.zip,1714136317.557194,2024-04-26 08:58:37.557194
b3924130.mets.xml,1713911031.825809,2024-04-23 18:23:51.825809
b3920356.mets.xml,1664528529.31496,2022-09-30 05:02:09.314960
b3920356.zip,1664802595.907431,2022-10-03 09:09:55.907431
b3629934.mets.xml,1663899468.810648,2022-09-22 22:17:48.810648
b3629934.zip,1664112403.894807,2022-09-25 09:26:43.894807
b3627388.mets.xml,1665998052.526076,2022-10-17 05:14:12.526076
b3627388.zip,1666268544.169156,2022-10-20 08:22:24.169156
b3627386.zip,1664193914.483342,2022-09-26 08:05:14.483342
b3627386.mets.xml,1663934515.530849,2022-09-23 08:01:55.530849
b3627389.zip,1664193922.032168,2022-09-26 08:05:22.032168
b3627389.mets.xml,1663936349.258298,2022-09-23 08:32:29.258298
b3390739.mets.xml,1684854882.591595,2023-05-23 11:14:42.591595
b3390739.zip,1685476176.388895,2023-05-30 15:49:36.388895
b3850894.zip,1664711362.438422,2022-10-02 07:49:22.438422
b3850894.mets.xml,1664427061.767382,2022-09-29 00:51:01.767382
b3746668.mets.xml,1664469347.373605,2022-09-29 12:35:47.373605
b3746668.zip,1664709402.884938,2022-10-02 07:16:42.884938
b3744437.zip,1664709259.583562,2022-10-02 07:14:19.583562
b3744437.mets.xml,1664465711.170056,2022-09-29 11:35:11.170056
b3741660.mets.xml,1703127217.109781,2023-12-20 21:53:37.109781
b3741660.zip,1703334548.433028,2023-12-23 07:29:08.433028
b3794203.zip,1685796741.100909,2023-06-03 08:52:21.100909
b3794203.mets.xml,1685528750.795615,2023-05-31 06:25:50.795615
b3794204.zip,1713441281.378449,2024-04-18 07:54:41.378449
b3794204.mets.xml,1713180960.827606,2024-04-15 07:36:00.827606
b3553546.zip,1664109205.427117,2022-09-25 08:33:25.427117
b3553546.mets.xml,1663824585.65482,2022-09-22 01:29:45.654820
b3556247.mets.xml,1665295207.064051,2022-10-09 02:00:07.064051
b3556247.zip,1665574389.872188,2022-10-12 07:33:09.872188
b3525082.zip,1659620306.118783,2022-08-04 09:38:26.118783
b3525082.mets.xml,1659348673.031806,2022-08-01 06:11:13.031806
aa0013985734.zip,1698667671.478455,2023-10-30 08:07:51.478455
aa0013985734.mets.xml,1698429665.4132,2023-10-27 14:01:05.413200
aa0016112674.mets.xml,1698432504.603895,2023-10-27 14:48:24.603895
aa0016112674.zip,1698667693.1177,2023-10-30 08:08:13.117700
aa0005313630.zip,1714303585.717497,2024-04-28 07:26:25.717497
aa0005313630.mets.xml,1714032182.439594,2024-04-25 04:03:02.439594
ax0002627784.mets.xml,1698432135.270424,2023-10-27 14:42:15.270424
ax0002627784.zip,1698667743.594593,2023-10-30 08:09:03.594593
ax0003129954.zip,1658318290.012486,2022-07-20 07:58:10.012486
ax0003129954.mets.xml,1658092452.991673,2022-07-17 17:14:12.991673
c008717135.zip,1694036788.152064,2023-09-06 17:46:28.152064
c008717135.mets.xml,1693429432.413863,2023-08-30 17:03:52.413863
c006043204.mets.xml,1699878153.442795,2023-11-13 07:22:33.442795
c006043204.zip,1700136378.135034,2023-11-16 07:06:18.135034
c046695578.mets.xml,1660799636.470531,2022-08-18 01:13:56.470531
c046695578.zip,1661084198.108336,2022-08-21 08:16:38.108336
b2972398.zip,1694030615.888733,2023-09-06 16:03:35.888733
b2972398.mets.xml,1693493644.885937,2023-08-31 10:54:04.885937
b2972410.zip,1664888542.3508,2022-10-04 09:02:22.350800
b2972410.mets.xml,1664666498.806695,2022-10-01 19:21:38.806695
b2972949.mets.xml,1685078440.435586,2023-05-26 01:20:40.435586
b2972949.zip,1685471189.069708,2023-05-30 14:26:29.069708
b2972967.mets.xml,1693493696.086704,2023-08-31 10:54:56.086704
b2972967.zip,1694030646.74227,2023-09-06 16:04:06.742270
b2974316.mets.xml,1686171261.396561,2023-06-07 16:54:21.396561
b2974316.zip,1686396406.057326,2023-06-10 07:26:46.057326
b2939967.zip,1662553147.232117,2022-09-07 08:19:07.232117
b2939967.mets.xml,1662286360.037935,2022-09-04 06:12:40.037935
b2960383.mets.xml,1684946867.876267,2023-05-24 12:47:47.876267
b2960383.zip,1685471099.548766,2023-05-30 14:24:59.548766
b2960380.zip,1686487608.530536,2023-06-11 08:46:48.530536
b2960380.mets.xml,1686229978.840915,2023-06-08 09:12:58.840915
b2929259.mets.xml,1659335749.509303,2022-08-01 02:35:49.509303
b2929259.zip,1659618249.420103,2022-08-04 09:04:09.420103
b2628063.mets.xml,1685036918.629636,2023-05-25 13:48:38.629636
b2628063.zip,1685470269.77101,2023-05-30 14:11:09.771010
b2900825.mets.xml,1666015244.385082,2022-10-17 10:00:44.385082
b2900825.zip,1666266027.441887,2022-10-20 07:40:27.441887
b2905408.mets.xml,1666019973.266667,2022-10-17 11:19:33.266667
b2905408.zip,1666266194.738411,2022-10-20 07:43:14.738411
b2905409.zip,1665231774.668043,2022-10-08 08:22:54.668043
b2905409.mets.xml,1664989311.42971,2022-10-05 13:01:51.429710
b2792371.mets.xml,1713315570.954497,2024-04-16 20:59:30.954497
b2792371.zip,1713529495.815365,2024-04-19 08:24:55.815365
b2792462.zip,1684412929.028211,2023-05-18 08:28:49.028211
b2792462.mets.xml,1684159708.592336,2023-05-15 10:08:28.592336
b2791658.zip,1713529472.096096,2024-04-19 08:24:32.096096
b2791658.mets.xml,1713315679.877726,2024-04-16 21:01:19.877726
b2601806.zip,1691413866.39557,2023-08-07 09:11:06.395570
b2601806.mets.xml,1691178391.790842,2023-08-04 15:46:31.790842
c2911278.mets.xml,1693448966.677925,2023-08-30 22:29:26.677925
c2911278.zip,1694040526.054172,2023-09-06 18:48:46.054172
c2641998.mets.xml,1703285737.91922,2023-12-22 17:55:37.919220
c2641998.zip,1703507896.777428,2023-12-25 07:38:16.777428
c2608792.mets.xml,1695858187.905387,2023-09-27 19:43:07.905387
c2608792.zip,1696079075.562181,2023-09-30 09:04:35.562181
31822038199147.mets.xml,1700775218.224986,2023-11-23 16:33:38.224986
31822038199147.zip,1700997790.190356,2023-11-26 06:23:10.190356
31822038199782.mets.xml,1700852733.780612,2023-11-24 14:05:33.780612
31822038199782.zip,1701085926.659694,2023-11-27 06:52:06.659694
31822038198008.mets.xml,1700698654.880408,2023-11-22 19:17:34.880408
31822038198008.zip,1700913873.386374,2023-11-25 07:04:33.386374
31822038198073.zip,1688906268.320377,2023-07-09 08:37:48.320377
31822038198073.mets.xml,1688684988.315602,2023-07-06 19:09:48.315602
31822038199550.mets.xml,1700777498.105748,2023-11-23 17:11:38.105748
31822038199550.zip,1700997787.280888,2023-11-26 06:23:07.280888
31822038199642.zip,1667734237.871997,2022-11-06 06:30:37.871997
31822038199642.mets.xml,1667509146.785189,2022-11-03 16:59:06.785189
31822038199022.zip,1700997784.37487,2023-11-26 06:23:04.374870
31822038199022.mets.xml,1700775216.292811,2023-11-23 16:33:36.292811
31822038197968.zip,1700997771.259116,2023-11-26 06:22:51.259116
31822038197968.mets.xml,1700775190.589176,2023-11-23 16:33:10.589176
31822013405121.mets.xml,1693617397.484285,2023-09-01 21:16:37.484285
31822013405121.zip,1694020136.899421,2023-09-06 13:08:56.899421
31822027357144.mets.xml,1709652964.573701,2024-03-05 10:36:04.573701
31822027357144.zip,1709900053.56319,2024-03-08 07:14:13.563190
31822009495094.mets.xml,1700778016.415987,2023-11-23 17:20:16.415987
31822009495094.zip,1700997690.434773,2023-11-26 06:21:30.434773
31822012915930.mets.xml,1543455348.4462469,2018-11-28 20:35:48.446247
31822012915930.zip,1543565081.2200058,2018-11-30 03:04:41.220006
31822010604536.zip,1695813590.425596,2023-09-27 07:19:50.425596
31822010604536.mets.xml,1695541071.765859,2023-09-24 03:37:51.765859
31210021525173.mets.xml,1697953846.816712,2023-10-22 01:50:46.816712
31210021525173.zip,1698235245.556196,2023-10-25 08:00:45.556196
31210003507009.zip,1699877230.234302,2023-11-13 07:07:10.234302
31210003507009.mets.xml,1699635806.609631,2023-11-10 12:03:26.609631
31158011854709.zip,1693049319.558036,2023-08-26 07:28:39.558036
31158011854709.mets.xml,1692849002.952842,2023-08-23 23:50:02.952842
31158011308110.mets.xml,1691087820.675784,2023-08-03 14:37:00.675784
31158011308110.zip,1691327178.391545,2023-08-06 09:06:18.391545
31158007444515.zip,1690549244.829696,2023-07-28 09:00:44.829696
31158007444515.mets.xml,1690325497.619178,2023-07-25 18:51:37.619178
31158007904948.mets.xml,1668094061.061982,2022-11-10 10:27:41.061982
31158007904948.zip,1668342965.08334,2022-11-13 07:36:05.083340
31158002874443.zip,1668169502.471141,2022-11-11 07:25:02.471141
31158002874443.mets.xml,1667961191.971338,2022-11-08 21:33:11.971338
31158000568948.zip,1689858112.617951,2023-07-20 09:01:52.617951
31158000568948.mets.xml,1689650252.209874,2023-07-17 23:17:32.209874
31158000104520.mets.xml,1691000137.557872,2023-08-02 14:15:37.557872
31158000104520.zip,1691242161.659587,2023-08-05 09:29:21.659587
31158008268566.mets.xml,1703197778.082452,2023-12-21 17:29:38.082452
31158008268566.zip,1703421411.653739,2023-12-24 07:36:51.653739
31158008787334.mets.xml,1472650263.0163255,2016-08-31 09:31:03.016325
31158008787334.zip,1494393783.5804503,2017-05-10 01:23:03.580450
31158003239810.zip,1668169506.310001,2022-11-11 07:25:06.310001
31158003239810.mets.xml,1667961231.717862,2022-11-08 21:33:51.717862
31158006664030.zip,1689683710.546161,2023-07-18 08:35:10.546161
31158006664030.mets.xml,1689422563.655297,2023-07-15 08:02:43.655297
31158006469067.mets.xml,1689422540.040791,2023-07-15 08:02:20.040791
31158006469067.zip,1689683708.809558,2023-07-18 08:35:08.809558
31158004572698.mets.xml,1693462474.883542,2023-08-31 02:14:34.883542
31158004572698.zip,1694018447.976671,2023-09-06 12:40:47.976671
31158004622279.zip,1668169552.509076,2022-11-11 07:25:52.509076
31158004622279.mets.xml,1667961479.313123,2022-11-08 21:37:59.313123
31158004749270.mets.xml,1686804605.574063,2023-06-15 00:50:05.574063
